0.162332	0.407455
0.460994	0.28965
0.529988	0.186803
0.705566	0.118551
0.765609	0.100786
0.592087	0.193348
0.3945	0.284975
0.245193	0.379406
0.203149	0.447659
0.380309	0.313024
0.595453	0.186803
0.79815	0.0839568
0.823753	0.0933065
0.587962	0.199893
0.382522	0.322373
0.25878	0.420545
0.127656	0.484123
0.161215	0.485058
0.341094	0.370057
0.534109	0.266275
0.720647	0.161559
0.834978	0.107331
0.568809	0.237291
0.3945	0.346683
0.233932	0.447659
0.176148	0.500017
0.120573	0.482253
0.370444	0.341073
0.534141	0.234487
0.699788	0.151274
0.831863	0.0708673
0.764416	0.0848918
0.538034	0.198958
0.313347	0.340138
0.187062	0.447659
0.183667	0.366317
0.357341	0.266275
0.554634	0.158754
0.761369	0.0671274
