39.8714	36.3379
62.2427	40.586
69.7346	37.5601
81.0867	40.4266
94.8211	44.8875
99.3394	40.8949
104.014	40.0529
112.985	41.1441
126.297	44.7366
130.832	42.4416
138.28	41.0437
148.465	40.5828
154.224	39.6688
178.879	44.474
193.798	43.5468
198.177	44.1615
204.897	41.5441
216.388	40.3681
226.638	41.2692
236.384	38.8848
252.307	46.5783
258.714	44.6748
264.471	42.7339
266.147	42.5199
270.548	41.5937
273.977	62.4271
266.204	63.5859
254.483	64.4861
247.475	65.8091
244.094	67.2495
237.137	68.4652
232.219	69.2493
223.358	70.8513
217.913	72.6488
209.005	74.4891
202.051	75.5299
199.014	76.01
193.615	75.5392
173.978	71.4217
169.737	73.356
155.29	74.7389
153.124	76.6744
147.994	75.2693
141.699	77.8927
135.097	78.2908
133.018	77.2262
119.478	74.273
112.419	72.4722
89.413	69.5003
88.0685	70.9474
78.0625	73.6598
55.5148	77.0795
46.5954	77.7802
40.9025	76.4746
35.5284	79.8551
31.5259	107.677
48.4111	108.009
51.9925	106.6
59.8755	105.724
64.472	103.961
68.5174	101.522
78.6315	102.884
85.4521	100.918
88.1556	103.076
94.7579	103.745
101.971	104.251
103.745	103.492
111.543	103.654
114.023	104.943
126.573	102.131
127.027	101.926
134.364	100.995
142.359	104.433
143.587	103.642
149.181	101.814
156.374	103.541
156.771	103.377
162.452	105.931
171.79	107.102
174.315	106.586
180.035	105.688
188.286	106.612
192.1	108.905
194.136	107.741
200.082	107.782
204.934	109.785
216.66	114.088
218.447	113.956
234.095	113.152
240.708	113.004
241.56	112.93
250.332	118.171
256.97	117.388
261.644	117.107
262.507	117.489
267.993	119.857
273.441	120.877
277.88	119.339
282.996	114.485
283.65	114.287
281.273	143.537
281.736	144.052
266.778	142.714
260.389	143.26
252.975	144.035
248.186	144.226
241.457	144.888
234.819	145.028
230.671	145.535
221.051	145.507
215.162	145.954
212.292	146.124
203.903	147.065
199.115	147.744
195.802	148.318
187.74	148.457
178.444	145.779
173.671	146.278
164.793	147.749
160.866	148.333
157.365	149.626
151.068	150.863
145.64	152.675
131.478	146.765
128.486	147.482
125.734	148.312
119.016	149.682
114.309	150.397
104.034	152.615
95.3486	154.343
85.8749	156.225
78.4702	153.889
66.3048	155.266
49.4393	151.004
42.9847	149.74
38.8754	150.795
29.6222	151.479
27.9686	153.213
26.9444	164.111
23.5056	171.733
27.2664	170.35
27.3891	170.019
35.3045	167.112
44.0645	164.427
56.3791	167.712
69.0506	170.809
79.6484	168.902
82.5952	171.562
87.9471	174.701
92.1652	173.939
104.902	176.968
105.278	176.786
111.367	176.093
114.745	175.474
120.424	174.854
126.584	178.507
135.989	177.708
140.285	180.59
151.109	180.424
152.722	180.567
160.879	182.828
165.087	181.966
168.173	181.246
174.503	180.013
181.147	180.641
189.142	183.133
207.023	185.732
224.028	188.108
232.491	187.355
237.318	187.12
242.177	186.797
244.207	186.217
249.298	187.26
250.802	187.198
256.902	183.933
263.891	183.43
266.061	182.562
273.024	183.251
278.684	175.08
278.806	188.176
273.133	186.852
268.977	186.504
258.902	186.317
251.433	187.127
245.73	187.803
236.993	187.08
233.308	187.698
231.736	196.578
226.001	196.071
218.531	195.714
212.198	196.468
206.91	196.899
204.597	196.911
201.728	198.836
197.486	198.885
190.827	200.064
185.12	200.03
181.749	200.139
177.752	200.618
175.018	201.366
147.627	205.076
146.277	205.522
143.145	205.851
136.123	205.982
133.076	206.457
130.018	206.627
127.599	206.841
122.122	207.275
119.103	206.754
118.188	206.904
107.723	205.267
93.5136	201.132
89.8312	198.982
83.2417	197.805
79.4738	197.358
73.084	194.397
68.482	193.907
62.8631	193.883
55.9691	195.506
47.0494	196.14
40.5771	196.282
29.4745	194.435
25.9394	194.318
32.5467	176.349
27.7544	178.29
26.5622	182.712
37.8813	187.55
49.0473	183.477
52.0147	182.59
37.8083	183.76
50.6066	181.926
41.7422	182.913
55.8823	180.903
55.008	180.641
62.6309	178.514
62.634	178.249
68.5929	176.92
74.511	177.324
78.183	176.684
85.8218	179.962
94.9529	180.373
95.9529	179.373
103.182	178.776
104.82	178.13
108.513	177.901
114.362	175.434
117.548	174.63
123.041	172.396
129.11	170.821
133.447	174.789
139.562	173.847
146.894	172.088
151.965	171.798
159.823	175.509
169.371	174.991
177.703	174.083
187.528	173.143
189.143	175.564
202.787	173.916
209.858	177.366
213.024	178.843
222.183	179.901
226.223	182.647
233.617	181.23
236.514	181.098
243.782	182.059
254.782	182.309
261.375	182.531
267.785	181.811
270.057	182.333
275.297	185.984
279.831	185.66
273.452	208.529
275.39	206.475
258.617	205.147
255.537	205.788
244.579	205.207
241.59	205.029
237.139	205.364
222.408	205.991
216.905	206.124
211.532	206.852
210.487	207.527
208.642	208.077
206.627	208.263
199.295	208.244
182.626	210.914
178.12	211.716
174.734	211.766
173.923	214.212
171.302	213.869
170.812	212.833
164.788	212.173
160.688	214.104
155.446	212.162
150.12	212.268
144.251	212.826
139.432	213.274
133.195	213.535
128.713	213.919
123.958	214.56
117.932	214.843
115.286	215.732
108.44	217.333
105.522	214.543
98.3917	213.142
93.7715	213.177
87.2513	214.704
83.5238	217.374
74.1824	215.704
71.5769	218.628
64.9509	213.886
60.6721	214.013
56.2175	214.589
48.2485	218.079
42.6215	212.905
39.8865	212.87
37.3035	213.558
32.8782	213.972
29.3758	213.903
25.2241	216.672
26.2252	213.149
22	209.58
25.8846	202.75
62.549	66.8612
64.52	59.7592
59.0836	58.6383
58.5405	61.303
61.3842	77.9122
58.2858	89.6807
58.5417	92.2207
58.6791	96.4877
58.7922	99.732
57.4199	103.839
57.8267	109.765
60.1732	117.578
59.0837	125.093
60.1699	128.053
59.2904	133.295
57.5315	138.008
59.0492	142.999
57.1861	147.558
57.7692	153.441
56.711	155.303
57.9939	161.182
57.5342	166.439
58.8657	170.033
60.3368	174.45
60.0736	179.766
62.0493	178.588
68.7286	176.983
70.8921	187.428
77.611	184.823
80.7657	184.516
78.8894	180.42
79.6201	174.198
78.6404	170.259
78.3849	166.784
76.3931	161.243
76.6411	158.013
77.1425	155.303
78.9408	152.279
77.332	146.935
76.3389	142.848
77.8946	142.122
78.9531	134.555
79.5594	134.139
78.7676	131.043
81.5682	125.855
80.096	122.788
78.7603	117.457
79.7188	117.019
80.4421	112.999
80.886	110.136
82.4568	107.861
83.1863	82.4383
82.7637	66.2926
109.147	69.0096
104.853	81.6156
105.336	83.0502
105.987	86.3393
104.611	87.0843
105.616	90.3351
106.008	91.6713
106.631	96.8367
108.459	101.665
105.142	103.187
107.815	108.415
109.425	113.754
110.293	120.267
110.809	128.096
110.971	147.317
111.153	156.827
112.617	161.274
111.051	165.038
112.334	169.304
114.434	176.041
133.685	178.398
131.658	126.592
133.711	93.4347
134.885	68.5712
135.602	68.4929
160.212	61.7898
170.998	91.8201
172.117	101.245
170.961	120.384
167.502	122.801
168.482	158.017
166.96	156.812
161.488	132.419
163.074	147.947
161.769	156.127
161.234	165.637
162.693	173.081
161.771	178.336
162.543	182.554
162.691	182.546
163.382	182.455
173.661	180.852
180.694	179.651
178.35	161.807
176.705	154.606
176.549	154.206
174.469	144.322
176.341	118.296
180.827	96.6258
183.78	88.9484
181.746	80.6293
181.032	67.6436
177.362	58.2983
197.369	62.6491
201.787	78.2342
198.966	82.4443
202.042	95.0989
201.578	105.284
201.05	112.024
200.033	112.606
199.624	121.34
200.339	129.478
200.22	135.581
201.911	152.652
200.427	154.018
201.305	158.33
200.959	181.425
216.956	178.222
212.531	156.366
208.998	147.089
208.778	142.699
205.927	133.714
206.657	132.655
208.774	128.636
207.941	123.84
207.737	118.408
207.016	108.621
207.328	100.564
208.874	92.863
211.043	85.8271
208.875	79.8057
206.52	71.465
205.567	67.9091
203.84	67.7605
200.416	62.4483
227.372	57.0089
239.551	60.7297
234.205	78.9361
231.599	89.0212
232.129	96.9265
232.76	106.068
237.793	114.161
238.062	122.485
239.772	128.38
241.84	135.404
241.755	139.985
241.177	147.131
242.705	156.382
242.868	162.87
240.504	173.473
238.79	181.603
239.612	189.636
240.226	198.465
240.929	205.027
243.456	213.728
257.058	203.278
167.974	121.636
159.403	110.341
162.851	117.92
166.306	128.887
165.927	135.67
129.577	92.2101
125.91	84.3643
139.52	79.1652
146.074	73.2184
129.364	74.7519
120.159	77.6134
115.25	79.6091
113.709	89.4274
113.622	99.92
112.508	106.752
103.268	104.258
98.4015	92.8596
98.5343	85.0413
96.3301	76.5765
99.6672	74.756
117.018	76.6535
135.055	92.7553
145.029	96.022
161.603	112.051
179.95	127.014
186.448	127.051
