-0.94652	0.44175
-0.920442	0.391128
-0.920442	0.363516
-0.9005	0.340506
-0.87749	0.312894
-0.87749	0.294486
-0.87749	0.283748
-0.865218	0.262272
-0.843742	0.231592
-0.843742	0.213184
-0.837606	0.194776
-0.828402	0.167164
-0.826868	0.151824
-0.79312	0.0935321
-0.783916	0.052114
-0.77778	0.0459781
-0.779314	0.029104
-0.77778	0.00302601
-0.77011	-0.019984
-0.77011	-0.042994
-0.742498	-0.073674
-0.740964	-0.0874801
-0.742498	-0.10282
-0.740964	-0.11049
-0.740964	-0.11816
-0.681138	-0.116626
-0.681138	-0.0997519
-0.681138	-0.0767419
-0.682672	-0.0614018
-0.682672	-0.046062
-0.684206	-0.0307219
-0.684206	-0.023052
-0.684206	-4.19617e-05
-0.68574	0.0183661
-0.68574	0.0383081
-0.68574	0.055182
-0.68574	0.0659201
-0.690342	0.079726
-0.714886	0.131882
-0.71642	0.144154
-0.72409	0.187106
-0.72409	0.19631
-0.736362	0.208582
-0.736362	0.233126
-0.750168	0.251534
-0.751702	0.259204
-0.783916	0.297554
-0.797722	0.312894
-0.845276	0.377322
-0.843742	0.383458
-0.851412	0.41874
-0.875956	0.489304
-0.891296	0.51845
-0.905102	0.535324
-0.905102	0.553732
-0.83914	0.613558
-0.802324	0.562936
-0.802324	0.54913
-0.79312	0.52612
-0.79312	0.504644
-0.79312	0.489304
-0.77011	0.463226
-0.768576	0.438682
-0.756304	0.43408
-0.7471	0.415672
-0.733294	0.391128
-0.733294	0.384992
-0.71642	0.361982
-0.71642	0.355846
-0.710284	0.314428
-0.710284	0.312894
-0.705682	0.289884
-0.68574	0.268408
-0.68574	0.259204
-0.682672	0.243864
-0.668866	0.222388
-0.668866	0.217786
-0.656594	0.205514
-0.641254	0.177902
-0.641254	0.16563
-0.63972	0.153358
-0.630516	0.130348
-0.621312	0.11961
-0.619778	0.11194
-0.615176	0.0950661
-0.607506	0.082794
-0.58603	0.05058
-0.584496	0.0429101
-0.584496	0.00609398
-0.582962	-0.0123138
-0.582962	-0.016916
-0.56302	-0.0337899
-0.56302	-0.0506639
-0.56302	-0.0614018
-0.56302	-0.0644701
-0.55535	-0.0767419
-0.55535	-0.0859461
-0.559952	-0.098218
-0.57069	-0.11049
-0.57069	-0.113558
-0.490922	-0.098218
-0.490922	-0.0997519
-0.49399	-0.066004
-0.49399	-0.04913
-0.492456	-0.0307219
-0.492456	-0.016916
-0.492456	0.00149202
-0.492456	0.0183661
-0.49399	0.032172
-0.495524	0.05825
-0.495524	0.078192
-0.495524	0.0843279
-0.495524	0.110406
-0.495524	0.124212
-0.495524	0.136484
-0.498592	0.161028
-0.507796	0.187106
-0.50933	0.20398
-0.507796	0.23466
-0.507796	0.248466
-0.507796	0.260738
-0.507796	0.282214
-0.507796	0.305224
-0.533874	0.345108
-0.535408	0.358914
-0.535408	0.368118
-0.535408	0.404934
-0.535408	0.41107
-0.535408	0.44942
-0.535408	0.4801
-0.535408	0.512314
-0.55535	0.535324
-0.56302	0.578276
-0.60137	0.627364
-0.61671	0.647306
-0.628982	0.661112
-0.633584	0.690258
-0.633584	0.699462
-0.598302	0.724006
-0.590632	0.73321
-0.589098	0.724006
-0.589098	0.724006
-0.589098	0.693326
-0.58603	0.661112
-0.550748	0.627364
-0.520068	0.589014
-0.520068	0.552198
-0.50166	0.542994
-0.481718	0.529188
-0.483252	0.506178
-0.454106	0.470896
-0.454106	0.467828
-0.454106	0.447886
-0.454106	0.437148
-0.452572	0.415672
-0.434164	0.398798
-0.434164	0.36505
-0.41729	0.34971
-0.412688	0.315962
-0.411154	0.308292
-0.397348	0.282214
-0.397348	0.26534
-0.397348	0.256136
-0.397348	0.233126
-0.389678	0.21165
-0.37894	0.185572
-0.3636	0.130348
-0.346726	0.075124
-0.346726	0.0475121
-0.346726	0.032172
-0.346726	0.0152981
-0.34826	0.0106959
-0.346726	-0.00464392
-0.34826	-0.00771189
-0.352862	-0.0307219
-0.352862	-0.046062
-0.354396	-0.0537319
-0.354396	-0.073674
-0.37127	-0.098218
-0.339056	-0.090548
-0.34059	-0.0767419
-0.342124	-0.066004
-0.342124	-0.0337899
-0.34059	-0.01845
-0.34059	-0.00157595
-0.34059	0.024502
-0.34059	0.0337059
-0.312978	0.0398421
-0.312978	0.056716
-0.314512	0.079726
-0.312978	0.101202
-0.312978	0.118076
-0.312978	0.124212
-0.308376	0.136484
-0.308376	0.151824
-0.305308	0.171766
-0.305308	0.191708
-0.305308	0.202446
-0.303774	0.216252
-0.303774	0.22699
-0.29457	0.3267
-0.29457	0.332836
-0.29457	0.348176
-0.29457	0.371186
-0.29457	0.381924
-0.29457	0.392662
-0.29457	0.400332
-0.29457	0.421808
-0.297638	0.432546
-0.297638	0.438682
-0.305308	0.473964
-0.334454	0.524586
-0.34826	0.536858
-0.357464	0.558334
-0.3636	0.573674
-0.380474	0.592082
-0.389678	0.608956
-0.392746	0.627364
-0.392746	0.651908
-0.400416	0.684122
-0.412688	0.713268
-0.43263	0.74088
-0.44797	0.768492
-0.517	0.696394
-0.513932	0.7102
-0.50166	0.719404
-0.472514	0.693326
-0.472514	0.650374
-0.472514	0.64117
-0.47865	0.68719
-0.475582	0.645772
-0.477116	0.674918
-0.472514	0.62583
-0.474048	0.628898
-0.472514	0.601286
-0.47098	0.601286
-0.47098	0.578276
-0.46331	0.558334
-0.461776	0.546062
-0.4403	0.524586
-0.431096	0.492372
-0.431096	0.48777
-0.431096	0.461692
-0.431096	0.454022
-0.431096	0.44175
-0.437232	0.41874
-0.43263	0.406468
-0.43263	0.383458
-0.43263	0.361982
-0.40962	0.346642
-0.40962	0.325166
-0.40962	0.297554
-0.40962	0.277612
-0.385076	0.254602
-0.385076	0.21932
-0.383542	0.193242
-0.382008	0.159494
-0.372804	0.156426
-0.37127	0.108872
-0.357464	0.0904641
-0.35593	0.079726
-0.354396	0.052114
-0.343658	0.0398421
-0.343658	0.0106959
-0.343658	0.00149202
-0.343658	-0.01845
-0.342124	-0.0521979
-0.342124	-0.070606
-0.342124	-0.0890141
-0.342124	-0.096684
-0.331386	-0.108956
-0.331386	-0.122762
-0.26389	-0.096684
-0.268492	-0.0828779
-0.268492	-0.042994
-0.266958	-0.0337899
-0.268492	-0.00464392
-0.266958	0.00609398
-0.268492	0.0214341
-0.266958	0.0628521
-0.266958	0.0843279
-0.266958	0.101202
-0.266958	0.10427
-0.26389	0.11194
-0.262356	0.116542
-0.262356	0.141086
-0.254686	0.197844
-0.254686	0.214718
-0.253152	0.223922
-0.245482	0.233126
-0.245482	0.237728
-0.245482	0.245398
-0.245482	0.260738
-0.245482	0.282214
-0.259288	0.299088
-0.260822	0.317496
-0.260822	0.337438
-0.260822	0.354312
-0.260822	0.378856
-0.260822	0.39573
-0.260822	0.41874
-0.260822	0.435614
-0.260822	0.455556
-0.260822	0.477032
-0.27156	0.49544
-0.27923	0.512314
-0.27923	0.52612
-0.27923	0.552198
-0.27923	0.57214
-0.27923	0.596684
-0.27923	0.61816
-0.300706	0.6335
-0.300706	0.650374
-0.300706	0.66418
-0.300706	0.693326
-0.320648	0.708666
-0.323716	0.71787
-0.323716	0.728608
-0.328318	0.742414
-0.334454	0.754686
-0.334454	0.76389
-0.343658	0.76389
-0.357464	0.762356
-0.377406	0.751618
-0.909704	0.44175
-0.937316	0.423342
-0.93885	0.431012
-0.93885	0.44175
-0.897432	0.458624
-0.86982	0.486236
-0.860616	0.489304
-0.84681	0.49544
-0.837606	0.501576
-0.825334	0.512314
-0.806926	0.521518
-0.774712	0.524586
-0.7471	0.539926
-0.733294	0.542994
-0.714886	0.553732
-0.696478	0.566004
-0.676536	0.570606
-0.659662	0.581344
-0.63205	0.58748
-0.627448	0.593616
-0.599836	0.598218
-0.582962	0.607422
-0.558418	0.607422
-0.54001	0.607422
-0.517	0.615092
-0.515466	0.607422
-0.510864	0.581344
-0.46331	0.58748
-0.461776	0.561402
-0.461776	0.550664
-0.47098	0.550664
-0.484786	0.54146
-0.50166	0.54146
-0.512398	0.539926
-0.536942	0.539926
-0.549214	0.536858
-0.566088	0.530722
-0.575292	0.519984
-0.598302	0.51845
-0.619778	0.516916
-0.621312	0.509246
-0.648924	0.49544
-0.648924	0.492372
-0.66273	0.489304
-0.679604	0.475498
-0.691876	0.473964
-0.713352	0.470896
-0.713352	0.466294
-0.725624	0.460158
-0.737896	0.450954
-0.742498	0.444818
-0.828402	0.401866
-0.86982	0.377322
-0.836072	0.30369
-0.80079	0.329768
-0.799256	0.331302
-0.791586	0.33437
-0.791586	0.340506
-0.779314	0.34204
-0.773178	0.34204
-0.760906	0.348176
-0.745566	0.351244
-0.745566	0.363516
-0.72409	0.361982
-0.707216	0.366584
-0.684206	0.37272
-0.659662	0.381924
-0.587564	0.408002
-0.54001	0.417206
-0.527738	0.417206
-0.513932	0.42641
-0.49399	0.42641
-0.461776	0.42641
-0.434164	0.363516
-0.625914	0.314428
-0.728692	0.266874
-0.802324	0.230058
-0.802324	0.223922
-0.796188	0.139552
-0.705682	0.148756
-0.675002	0.153358
-0.612108	0.1733
-0.604438	0.185572
-0.469446	0.213184
-0.472514	0.216252
-0.556884	0.214718
-0.515466	0.225456
-0.483252	0.236194
-0.451038	0.248466
-0.421892	0.248466
-0.400416	0.254602
-0.383542	0.254602
-0.383542	0.254602
-0.383542	0.253068
-0.383542	0.213184
-0.385076	0.190174
-0.452572	0.18864
-0.467912	0.18864
-0.467912	0.18864
-0.504728	0.18864
-0.60904	0.161028
-0.673468	0.12728
-0.698012	0.108872
-0.719488	0.105804
-0.75477	0.0950661
-0.780848	0.0950661
-0.759372	0.0459781
-0.714886	0.0459781
-0.704148	0.05825
-0.668866	0.0597839
-0.638186	0.0689881
-0.615176	0.075124
-0.615176	0.079726
-0.582962	0.0858622
-0.55535	0.0919981
-0.53234	0.0966001
-0.475582	0.102736
-0.469446	0.107338
-0.454106	0.108872
-0.37127	0.124212
-0.37127	0.0689881
-0.441834	0.0705221
-0.472514	0.076658
-0.487854	0.076658
-0.518534	0.079726
-0.523136	0.079726
-0.538476	0.0720561
-0.55535	0.0705221
-0.572224	0.0705221
-0.604438	0.0643861
-0.630516	0.05825
-0.656594	0.049046
-0.676536	0.0383081
-0.694944	0.0383081
-0.727158	0.0383081
-0.728692	0.0383081
-0.742498	0.0429101
-0.748634	0.0337059
-0.73176	-0.0521979
-0.714886	-0.0767419
-0.668866	-0.0537319
-0.642788	-0.042994
-0.61671	-0.04146
-0.587564	-0.0383921
-0.556884	-0.046062
-0.53234	-0.042994
